step,time,loading,path_conjugate_stress,cauchy_11,cauchy_22,cauchy_33,cauchy_12,cauchy_23,cauchy_13,kirchhoff_11,kirchhoff_22,kirchhoff_33,kirchhoff_12,kirchhoff_23,kirchhoff_13,green_lagrange_11,green_lagrange_22,green_lagrange_33,green_lagrange_12,green_lagrange_23,green_lagrange_13,euler_almansi_11,euler_almansi_22,euler_almansi_33,euler_almansi_12,euler_almansi_23,euler_almansi_13,material_log_11,material_log_22,material_log_33,material_log_12,material_log_23,material_log_13,spatial_log_11,spatial_log_22,spatial_log_33,spatial_log_12,spatial_log_23,spatial_log_13,equivalent_plastic_strain,yield_residual,A_1111,A_1122,A_1212,D_1111,D_1122,D_1212
311,0.7775,0.07775,650.582185264979,433.72145684330104,-216.8607284216779,-216.8607284216779,0.0,0.0,0.0,433.721456843301,-216.86072842167786,-216.86072842167786,0.0,0.0,0.0,0.08412096803362601,-0.03740215172113881,-0.03740215172113881,0.0,0.0,0.0,0.07200646153553547,-0.040426205893841716,-0.040426205893841716,0.0,0.0,0.0,0.07775,-0.038875000000000014,-0.038875000000000014,0.0,0.0,0.0,0.07775,-0.038875000000000014,-0.038875000000000014,0.0,0.0,0.0,0.07523661084221496,1.7919205674843397e-08,140715.6100727402,157653.72517946985,79128.41920365301,163956.15528941923,163903.20089844704,73426.13365105691
312,0.78,0.07800000000000001,650.9266363254711,433.95109088363114,-216.97554544184,-216.97554544184,0.0,0.0,0.0,433.95109088363114,-216.97554544184,-216.97554544184,0.0,0.0,0.0,0.08441310154493442,-0.03751778672823036,-0.03751778672823036,0.0,0.0,0.0,0.07222040481449066,-0.04056132933504153,-0.04056132933504153,0.0,0.0,0.0,0.0779999999999999,-0.039,-0.039,0.0,0.0,0.0,0.0779999999999999,-0.039,-0.039,0.0,0.0,0.0,0.07548588631411905,1.7708543964545242e-08,140643.081119711,157635.13946958655,79151.46957482051,163953.36740512858,163904.3652065521,73429.2692107941
313,0.7825,0.07825,651.2697804146109,434.179853609706,-217.08992680490482,-217.08992680490482,0.0,0.0,0.0,434.17985360970596,-217.0899268049048,-217.0899268049048,0.0,0.0,0.0,0.08470538115952142,-0.037633392830183465,-0.037633392830183465,0.0,0.0,0.0,0.07243424114854502,-0.04069648656132474,-0.04069648656132474,0.0,0.0,0.0,0.07824999999999993,-0.03912500000000002,-0.03912500000000002,0.0,0.0,0.0,0.07824999999999993,-0.03912500000000002,-0.03912500000000002,0.0,0.0,0.0,0.0757351675764242,1.7500383364676964e-08,140570.59850936529,157616.55130515088,79174.51090423093,163950.59090887127,163905.5246919546,73432.38988904272
314,0.785,0.07850000000000001,651.6116229462875,434.40774863085295,-217.20387431543463,-217.20387431543463,0.0,0.0,0.0,434.40774863085295,-217.20387431543463,-217.20387431543463,0.0,0.0,0.0,0.08499780695045678,-0.03774897003422345,-0.03774897003422345,0.0,0.0,0.0,0.07264797059115752,-0.04083167758113826,-0.04083167758113826,0.0,0.0,0.0,0.07849999999999999,-0.03925000000000002,-0.03925000000000002,0.0,0.0,0.0,0.07849999999999999,-0.03925000000000002,-0.03925000000000002,0.0,0.0,0.0,0.07598445460526879,1.7294837562076282e-08,140498.16217253206,157597.96070642394,79197.54327515824,163947.82575437092,163906.67937418362,73435.49577371753
315,0.7875,0.07875,651.9521693124661,434.634779541686,-217.31738977078018,-217.31738977078018,0.0,0.0,0.0,434.6347795416861,-217.31738977078024,-217.31738977078024,0.0,0.0,0.0,0.0852903789908469,-0.03786451834757382,-0.03786451834757382,0.0,0.0,0.0,0.07286159319576035,-0.040966902402932104,-0.040966902402932104,0.0,0.0,0.0,0.07875000000000004,-0.039374999999999924,-0.039374999999999924,0.0,0.0,0.0,0.07875000000000004,-0.039374999999999924,-0.039374999999999924,0.0,0.0,0.0,0.07623374737688834,1.709145180939231e-08,140425.77204027883,157579.36769358392,79220.56677026546,163945.0718955324,163907.82927269227,73438.58695208041
316,0.79,0.07900000000000001,652.2914248832712,434.86094992218085,-217.43047496109043,-217.43047496109043,0.0,0.0,0.0,434.86094992218085,-217.43047496109043,-217.43047496109043,0.0,0.0,0.0,0.08558309735383485,-0.037980037777456566,-0.037980037777456566,0.0,0.0,0.0,0.0730751090157592,-0.04110216103515729,-0.04110216103515729,0.0,0.0,0.0,0.0790000000000001,-0.039499999999999966,-0.039499999999999966,0.0,0.0,0.0,0.0790000000000001,-0.039499999999999966,-0.039499999999999966,0.0,0.0,0.0,0.07648304586761503,1.689079454081366e-08,140353.42804391024,157560.77228672593,79243.5814716435,163942.32928644092,163908.9744068574,73441.66351077663
317,0.7925,0.07925,652.6293950070685,435.08626333801465,-217.54313166905385,-217.54313166905385,0.0,0.0,0.0,435.08626333801453,-217.5431316690538,-217.5431316690538,0.0,0.0,0.0,0.08587596211259985,-0.03809552833109153,-0.03809552833109153,0.0,0.0,0.0,0.07328851810453296,-0.04123745348626784,-0.04123745348626784,0.0,0.0,0.0,0.07924999999999988,-0.03962500000000002,-0.03962500000000002,0.0,0.0,0.0,0.07924999999999988,-0.03962500000000002,-0.03962500000000002,0.0,0.0,0.0,0.07673235005387648,1.6692297322151717e-08,140281.13011495877,157542.1745058689,79266.58746083078,163939.59788135058,163910.11479598656,73444.7255358538
318,0.795,0.07950000000000002,652.9660850105527,435.31072334036116,-217.65536167019155,-217.65536167019155,0.0,0.0,0.0,435.3107233403611,-217.65536167019152,-217.65536167019152,0.0,0.0,0.0,0.08616897334035878,-0.03821099001569683,-0.03821099001569683,0.0,0.0,0.0,0.07350182051543419,-0.041372779764719425,-0.041372779764719425,0.0,0.0,0.0,0.07949999999999996,-0.039750000000000035,-0.039750000000000035,0.0,0.0,0.0,0.07949999999999996,-0.039750000000000035,-0.039750000000000035,0.0,0.0,0.0,0.07698165991219665,1.649630121391965e-08,140208.87818519873,157523.57437094607,79289.58481876602,163936.8776347024,163911.25045930836,73447.77311271899
319,0.7975,0.07975,653.3015001988288,435.5343334659168,-217.76716673291193,-217.76716673291193,0.0,0.0,0.0,435.5343334659169,-217.767166732912,-217.767166732912,0.0,0.0,0.0,0.08646213111036416,-0.038326422838488805,-0.038326422838488805,0.0,0.0,0.0,0.07371501630178845,-0.04150813987896995,-0.04150813987896995,0.0,0.0,0.0,0.07975000000000008,-0.03987499999999999,-0.03987499999999999,0.0,0.0,0.0,0.07975000000000008,-0.03987499999999999,-0.03987499999999999,0.0,0.0,0.0,0.07723097541919406,1.630269252927974e-08,140136.67218664024,157504.97190180834,79312.57362586352,163934.16850111712,163912.38141597566,73450.80632620917
320,0.8,0.08000000000000002,653.6356458554967,435.7570972370032,-217.87854861849343,-217.87854861849343,0.0,0.0,0.0,435.7570972370032,-217.87854861849343,-217.87854861849343,0.0,0.0,0.0,0.08675543549590525,-0.03844182680668212,-0.03844182680668212,0.0,0.0,0.0,0.07392810551689438,-0.04164353383747921,-0.04164353383747921,0.0,0.0,0.0,0.08000000000000011,-0.040000000000000015,-0.040000000000000015,0.0,0.0,0.0,0.08000000000000011,-0.040000000000000015,-0.040000000000000015,0.0,0.0,0.0,0.07748029655158235,1.611135758139426e-08,140064.51205151243,157486.3671182331,79335.55396195615,163931.47043537628,163913.50768507487,73453.82526053923
321,0.8025,0.08025,653.9685272427334,435.97901816183315,-217.9895090809003,-217.9895090809003,0.0,0.0,0.0,435.97901816183315,-217.9895090809003,-217.9895090809003,0.0,0.0,0.0,0.08704888657030796,-0.038557201927489404,-0.038557201927489404,0.0,0.0,0.0,0.07414108821402443,-0.041778961648709534,-0.041778961648709534,0.0,0.0,0.0,0.08024999999999988,-0.04012499999999998,-0.04012499999999998,0.0,0.0,0.0,0.08024999999999988,-0.04012499999999998,-0.04012499999999998,0.0,0.0,0.0,0.0777296232861699,1.5922410057100933e-08,139992.39771229247,157467.76003990913,79358.52590632324,163928.78339245621,163914.62928561005,73456.82999932813
322,0.805,0.08050000000000002,654.3001496013776,436.20009973422805,-218.10004986714952,-218.10004986714952,0.0,0.0,0.0,436.200099734228,-218.1000498671495,-218.1000498671495,0.0,0.0,0.0,0.08734248440693582,-0.038672548208121715,-0.038672548208121715,0.0,0.0,0.0,0.07435396444642445,-0.041914423321125494,-0.041914423321125494,0.0,0.0,0.0,0.08050000000000002,-0.04025,-0.04025,0.0,0.0,0.0,0.08050000000000002,-0.04025,-0.04025,0.0,0.0,0.0,0.07797895559985943,1.573573626956204e-08,139920.32910168482,157449.15068644637,79381.48953769912,163926.10732750507,163915.74623651317,73459.82062560793
323,0.8075,0.08075,654.6305181510096,436.42034543400644,-218.2101727170032,-218.2101727170032,0.0,0.0,0.0,436.42034543400644,-218.2101727170032,-218.2101727170032,0.0,0.0,0.0,0.08763622907918767,-0.03878786565578812,-0.03878786565578812,0.0,0.0,0.0,0.0745667342673133,-0.04204991886319276,-0.04204991886319276,0.0,0.0,0.0,0.08075000000000002,-0.040375000000000015,-0.040375000000000015,0.0,0.0,0.0,0.08075000000000002,-0.040375000000000015,-0.040375000000000015,0.0,0.0,0.0,0.07822829346964684,1.5551222531939857e-08,139848.3061526129,157430.53907738163,79404.44493429457,163923.44219583244,163916.85855664976,73462.7972218439
324,0.81,0.08100000000000002,654.9596380900366,436.6397587267275,-218.31987936330907,-218.31987936330907,0.0,0.0,0.0,436.6397587267276,-218.31987936330913,-218.31987936330913,0.0,0.0,0.0,0.08793012066049999,-0.03890315427769597,-0.03890315427769597,0.0,0.0,0.0,0.07477939772988362,-0.04218544828338011,-0.04218544828338011,0.0,0.0,0.0,0.08100000000000014,-0.04050000000000001,-0.04050000000000001,0.0,0.0,0.0,0.08100000000000014,-0.04050000000000001,-0.04050000000000001,0.0,0.0,0.0,0.07847763687262198,1.5368755157396663e-08,139776.32879824255,157411.9252321642,79427.39217375436,163920.78795293812,163917.9662648043,73465.75986989641
325,0.8125,0.08125,655.2875145957726,436.85834306389575,-218.42917153187688,-218.42917153187688,0.0,0.0,0.0,436.85834306389586,-218.42917153187693,-218.42917153187693,0.0,0.0,0.0,0.08822415922434534,-0.03901841408105078,-0.03901841408105078,0.0,0.0,0.0,0.07499195488730098,-0.04232101159015822,-0.04232101159015822,0.0,0.0,0.0,0.0812500000000001,-0.04062499999999997,-0.04062499999999997,0.0,0.0,0.0,0.0812500000000001,-0.04062499999999997,-0.04062499999999997,0.0,0.0,0.0,0.07872698578596744,1.518844783277018e-08,139704.3969719594,157393.30917016885,79450.33133320985,163918.14455448603,163919.06937969325,73468.70865106999
326,0.8150000000000001,0.08150000000000002,655.6141528245214,437.07610188304534,-218.53805094147611,-218.53805094147611,0.0,0.0,0.0,437.07610188304545,-218.53805094147617,-218.53805094147617,0.0,0.0,0.0,0.0885183448442336,-0.03913364507305633,-0.03913364507305633,0.0,0.0,0.0,0.07520440579270488,-0.04245660879199975,-0.04245660879199975,0.0,0.0,0.0,0.08150000000000007,-0.040749999999999946,-0.040749999999999946,0.0,0.0,0.0,0.08150000000000007,-0.040749999999999946,-0.040749999999999946,0.0,0.0,0.0,0.07897634018695887,1.5010641618573572e-08,139632.5106073867,157374.69091068546,79473.26248924802,163915.51195632518,163920.16791995452,73471.64364608534
327,0.8175,0.08175,655.9395579116572,437.29303860777696,-218.64651930388027,-218.64651930388027,0.0,0.0,0.0,437.29303860777696,-218.64651930388027,-218.64651930388027,0.0,0.0,0.0,0.08881267759371103,-0.039248847260914654,-0.039248847260914654,0.0,0.0,0.0,0.07541675049920799,-0.04259223989737948,-0.04259223989737948,0.0,0.0,0.0,0.08174999999999998,-0.04087500000000003,-0.04087500000000003,0.0,0.0,0.0,0.08174999999999998,-0.04087500000000003,-0.04087500000000003,0.0,0.0,0.0,0.07922570005296399,1.4834768080618232e-08,139560.66963835666,157356.07047293504,79496.18571794603,163912.8901144565,163921.26190416398,73474.56493511198
328,0.8200000000000001,0.08200000000000002,656.2637349717061,437.50915664780945,-218.75457832389657,-218.75457832389657,0.0,0.0,0.0,437.50915664780945,-218.75457832389657,-218.75457832389657,0.0,0.0,0.0,0.089107157546361,-0.039364020651825704,-0.039364020651825704,0.0,0.0,0.0,0.07562898905989657,-0.042727904914774406,-0.042727904914774406,0.0,0.0,0.0,0.08199999999999993,-0.041000000000000036,-0.041000000000000036,0.0,0.0,0.0,0.08199999999999993,-0.041000000000000036,-0.041000000000000036,0.0,0.0,0.0,0.07947506536144279,1.4660940905741882e-08,139488.87399894433,157337.44787605063,79519.10109484788,163910.27898507335,163922.35135081547,73477.47259774733
329,0.8225,0.08225,656.5866890984267,437.7244593989512,-218.86222969947556,-218.86222969947556,0.0,0.0,0.0,437.7244593989512,-218.86222969947556,-218.86222969947556,0.0,0.0,0.0,0.08940178477580363,-0.03947916525298789,-0.03947916525298789,0.0,0.0,0.0,0.07584112152783035,-0.042863603852663745,-0.042863603852663745,0.0,0.0,0.0,0.08225000000000006,-0.041125000000000037,-0.041125000000000037,0.0,0.0,0.0,0.08225000000000006,-0.041125000000000037,-0.041125000000000037,0.0,0.0,0.0,0.07972443608994648,1.4489387467619963e-08,139417.12362344092,157318.8231390914,79542.00869500013,163907.67852453093,163923.4362783356,73480.3667130506
330,0.8250000000000001,0.08250000000000002,656.9084253648915,437.93895024323734,-218.96947512165417,-218.96947512165417,0.0,0.0,0.0,437.9389502432373,-218.96947512165414,-218.96947512165414,0.0,0.0,0.0,0.08969655935569532,-0.03959428107159779,-0.03959428107159779,0.0,0.0,0.0,0.07605314795604212,-0.04299933671952827,-0.04299933671952827,0.0,0.0,0.0,0.08250000000000002,-0.04125000000000007,-0.04125000000000007,0.0,0.0,0.0,0.08250000000000002,-0.04125000000000007,-0.04125000000000007,0.0,0.0,0.0,0.07997381221611775,1.4319425645226147e-08,139345.41844636144,157300.19628103866,79564.90859292125,163905.08868935474,163924.51670507935,73483.2473595147
331,0.8275,0.08275,657.2289488235667,438.1526325490864,-219.07631627448035,-219.07631627448035,0.0,0.0,0.0,438.1526325490865,-219.0763162744804,-219.0763162744804,0.0,0.0,0.0,0.08999148135973012,-0.039709368114849986,-0.039709368114849986,0.0,0.0,0.0,0.07626506839753877,-0.04313510352385164,-0.04313510352385164,0.0,0.0,0.0,0.08275000000000014,-0.041374999999999974,-0.041374999999999974,0.0,0.0,0.0,0.08275000000000014,-0.041374999999999974,-0.041374999999999974,0.0,0.0,0.0,0.08022319371769049,1.4151851246424485e-08,139273.7584024414,157281.56732079774,79587.80086262336,163902.50943623798,163925.5926493321,73486.11461508727
332,0.8300000000000001,0.08300000000000002,657.5482645063928,438.3655096709231,-219.1827548354697,-219.1827548354697,0.0,0.0,0.0,438.3655096709231,-219.1827548354697,-219.1827548354697,0.0,0.0,0.0,0.09028655086163806,-0.03982442638993772,-0.03982442638993772,0.0,0.0,0.0,0.07647688290530019,-0.04327090427411917,-0.04327090427411917,0.0,0.0,0.0,0.08300000000000005,-0.04150000000000008,-0.04150000000000008,0.0,0.0,0.0,0.08300000000000005,-0.04150000000000008,-0.04150000000000008,0.0,0.0,0.0,0.08047258057248868,1.398620952386409e-08,139202.14342664834,157262.93627718996,79610.68557763418,163899.94072205567,163926.6641293013,73488.9685571917
333,0.8325,0.08325,657.8663774248624,438.5775849499192,-219.28879247494328,-219.28879247494328,0.0,0.0,0.0,438.5775849499192,-219.28879247494328,-219.28879247494328,0.0,0.0,0.0,0.09058176793518691,-0.03993945590405179,-0.03993945590405179,0.0,0.0,0.0,0.07668859153228019,-0.04340673897881819,-0.04340673897881819,0.0,0.0,0.0,0.08325000000000005,-0.041625,-0.041625,0.0,0.0,0.0,0.08325000000000005,-0.041625,-0.041625,0.0,0.0,0.0,0.08072197275842681,1.3822727851220407e-08,139130.57345415442,157244.3031689699,79633.56281096436,163897.3825038319,163927.7311631342,73491.80926269719
334,0.835,0.0835,658.1832925701027,438.7888617134018,-219.3944308567009,-219.3944308567009,0.0,0.0,0.0,438.7888617134018,-219.3944308567009,-219.3944308567009,0.0,0.0,0.0,0.09087713265418074,-0.04005445666438179,-0.04005445666438179,0.0,0.0,0.0,0.07690019433140588,-0.04354260764643869,-0.04354260764643869,0.0,0.0,0.0,0.08349999999999998,-0.041750000000000016,-0.041750000000000016,0.0,0.0,0.0,0.08349999999999998,-0.041750000000000016,-0.041750000000000016,0.0,0.0,0.0,0.08097137025350926,1.366117885481799e-08,139059.0484203712,157225.66801480384,79656.43263513708,163894.83473878223,163928.79376889547,73494.63680794711
335,0.8375,0.08375,658.4990149129517,438.99934327529024,-219.49967163766144,-219.49967163766144,0.0,0.0,0.0,438.99934327529024,-219.49967163766144,-219.49967163766144,0.0,0.0,0.0,0.09117264509246081,-0.04016942867811513,-0.04016942867811513,0.0,0.0,0.0,0.07711169135557788,-0.043678510285472205,-0.043678510285472205,0.0,0.0,0.0,0.08374999999999991,-0.04187499999999998,-0.04187499999999998,0.0,0.0,0.0,0.08374999999999991,-0.04187499999999998,-0.04187499999999998,0.0,0.0,0.0,0.08122077303582961,1.3501107787305955e-08,138987.5682609142,157207.03083329045,79679.2951221956,163892.29738427195,163929.85196458868,73497.45126876622
336,0.84,0.084,658.8135494040406,439.20903293600884,-219.60451646803176,-219.60451646803176,0.0,0.0,0.0,439.2090329360088,-219.60451646803173,-219.60451646803173,0.0,0.0,0.0,0.09146830532390537,-0.040284371952437725,-0.040284371952437725,0.0,0.0,0.0,0.07732308265767052,-0.04381444690441305,-0.04381444690441305,0.0,0.0,0.0,0.08399999999999996,-0.042000000000000065,-0.042000000000000065,0.0,0.0,0.0,0.08399999999999996,-0.042000000000000065,-0.042000000000000065,0.0,0.0,0.0,0.08147018108357122,1.334319676971063e-08,138916.13291161778,157188.39164295176,79702.15034367406,163889.77039783393,163930.90576814703,73500.25272043476
337,0.8425,0.08425,659.1269009738686,439.41793398257363,-219.708966991295,-219.708966991295,0.0,0.0,0.0,439.41793398257363,-219.708966991295,-219.708966991295,0.0,0.0,0.0,0.0917641134224293,-0.040399286494533226,-0.040399286494533226,0.0,0.0,0.0,0.07753436829053173,-0.04395041751175688,-0.04395041751175688,0.0,0.0,0.0,0.08424999999999996,-0.04212499999999994,-0.04212499999999994,0.0,0.0,0.0,0.08424999999999996,-0.04212499999999994,-0.04212499999999994,0.0,0.0,0.0,0.08171959437500563,1.3187332115194295e-08,138844.7423085453,157169.75046222733,79724.99837065645,163887.25373718137,163931.95519742672,73503.04123774305
338,0.845,0.0845,659.4390745328842,439.62604968860035,-219.81302484428386,-219.81302484428386,0.0,0.0,0.0,439.62604968860035,-219.81302484428386,-219.81302484428386,0.0,0.0,0.0,0.09206006946198464,-0.04051417231158416,-0.04051417231158416,0.0,0.0,0.0,0.07774554830698277,-0.04408642211600211,-0.04408642211600211,0.0,0.0,0.0,0.08449999999999996,-0.04225000000000001,-0.04225000000000001,0.0,0.0,0.0,0.08449999999999996,-0.04225000000000001,-0.04225000000000001,0.0,0.0,0.0,0.08196901288849343,1.3033286450081505e-08,138773.3963879621,157151.1073094894,79747.83927371954,163884.74736017612,163933.0002702234,73505.81689493984
339,0.8475,0.08475,659.7500749715612,439.8333833143687,-219.91669165719253,-219.91669165719253,0.0,0.0,0.0,439.8333833143687,-219.91669165719253,-219.91669165719253,0.0,0.0,0.0,0.09235617351656056,-0.04062902941077062,-0.04062902941077062,0.0,0.0,0.0,0.0779566227598188,-0.04422246072564873,-0.04422246072564873,0.0,0.0,0.0,0.08475000000000006,-0.04237499999999998,-0.04237499999999998,0.0,0.0,0.0,0.08475000000000006,-0.04237499999999998,-0.04237499999999998,0.0,0.0,0.0,0.08221843660248257,1.2880718713859096e-08,138702.09508636652,157132.46220302483,79770.6731230007,163882.25122486605,163934.04100425262,73508.57976579516
340,0.85,0.085,660.0599071604784,440.0399381070111,-220.0199690534672,-220.0199690534672,0.0,0.0,0.0,440.0399381070112,-220.01996905346726,-220.01996905346726,0.0,0.0,0.0,0.09265242566018284,-0.040743857799271255,-0.040743857799271255,0.0,0.0,0.0,0.07816759170180826,-0.04435853334919926,-0.04435853334919926,0.0,0.0,0.0,0.08500000000000006,-0.04249999999999993,-0.04249999999999993,0.0,0.0,0.0,0.08500000000000006,-0.04249999999999993,-0.04249999999999993,0.0,0.0,0.0,0.08246786549550919,1.2730311027553398e-08,138630.83834045328,157113.8151610563,79793.49998813869,163879.76528944157,163935.07741717235,73511.3299235464
341,0.8525,0.08525,660.3685759503967,440.2457173002353,-220.12285865016133,-220.12285865016133,0.0,0.0,0.0,440.24571730023524,-220.1228586501613,-220.1228586501613,0.0,0.0,0.0,0.09294882596691445,-0.040858657484262983,-0.040858657484262983,0.0,0.0,0.0,0.07837845518569325,-0.04449463999515868,-0.04449463999515868,0.0,0.0,0.0,0.08524999999999994,-0.04262500000000002,-0.04262500000000002,0.0,0.0,0.0,0.08524999999999994,-0.04262500000000002,-0.04262500000000002,0.0,0.0,0.0,0.08271729954619714,1.2581836017488968e-08,138559.62608713988,157095.16620172578,79816.31993830987,163877.2895122683,163936.10952656556,73514.06744093253
342,0.855,0.0855,660.6760861723345,440.4507241148842,-220.22536205745027,-220.22536205745027,0.0,0.0,0.0,440.4507241148842,-220.22536205745027,-220.22536205745027,0.0,0.0,0.0,0.0932453745108559,-0.040973428472920514,-0.040973428472920514,0.0,0.0,0.0,0.07858921326419005,-0.044630780672032855,-0.044630780672032855,0.0,0.0,0.0,0.08550000000000002,-0.04274999999999996,-0.04274999999999996,0.0,0.0,0.0,0.08550000000000002,-0.04274999999999996,-0.04274999999999996,0.0,0.0,0.0,0.08296673873325718,1.243495262315264e-08,138488.45826355627,157076.51534310222,79839.1330422414,163874.82385187407,163937.1373499481,73516.79239020632
343,0.8575,0.08575,660.9824426376473,440.65496175846795,-220.32748087917932,-220.32748087917932,0.0,0.0,0.0,440.65496175846806,-220.32748087917938,-220.32748087917938,0.0,0.0,0.0,0.09354207136614412,-0.04108817077241722,-0.04108817077241722,0.0,0.0,0.0,0.078799865989988,-0.0447669553883312,-0.0447669553883312,0.0,0.0,0.0,0.08575000000000015,-0.04287499999999995,-0.04287499999999995,0.0,0.0,0.0,0.08575000000000015,-0.04287499999999995,-0.04287499999999995,0.0,0.0,0.0,0.08321618303548659,1.2289774531382136e-08,138417.33480704518,157057.86260317915,79861.93936820437,163872.36826695083,163938.16090476624,73519.50484312912
344,0.86,0.08600000000000001,661.2876501381035,440.85843342540227,-220.42921671270116,-220.42921671270116,0.0,0.0,0.0,440.85843342540227,-220.42921671270116,-220.42921671270116,0.0,0.0,0.0,0.09383891660695298,-0.04120288438992453,-0.04120288438992453,0.0,0.0,0.0,0.0790104134157501,-0.044903164152564345,-0.044903164152564345,0.0,0.0,0.0,0.08600000000000003,-0.043000000000000024,-0.043000000000000024,0.0,0.0,0.0,0.08600000000000003,-0.043000000000000024,-0.043000000000000024,0.0,0.0,0.0,0.08346563243176923,1.2146301742177457e-08,138346.25565516052,157039.2079998762,79884.73898400633,163869.9227163527,163939.18020839823,73522.20487096442
345,0.8625,0.08625000000000001,661.5917134459597,441.0611422972956,-220.5305711486641,-220.5305711486641,0.0,0.0,0.0,441.0611422972956,-220.5305711486641,-220.5305711486641,0.0,0.0,0.0,0.09413591030749424,-0.041317569332611936,-0.041317569332611936,0.0,0.0,0.0,0.0792208555941134,-0.0450394069732456,-0.0450394069732456,0.0,0.0,0.0,0.08625000000000005,-0.043125000000000066,-0.043125000000000066,0.0,0.0,0.0,0.08625000000000005,-0.043125000000000066,-0.043125000000000066,0.0,0.0,0.0,0.08371508690107524,1.2004647942376323e-08,138275.22074566688,157020.55155103968,79907.53195700322,163867.48715909573,163940.19527815483,73524.8925444891
346,0.865,0.08650000000000001,661.8946373140387,441.2630915426816,-220.63154577135714,-220.63154577135714,0.0,0.0,0.0,441.2630915426816,-220.63154577135714,-220.63154577135714,0.0,0.0,0.0,0.09443305254201606,-0.0414322256076472,-0.0414322256076472,0.0,0.0,0.0,0.07943119257768844,-0.045175683858889704,-0.045175683858889704,0.0,0.0,0.0,0.08649999999999997,-0.043250000000000025,-0.043250000000000025,0.0,0.0,0.0,0.08649999999999997,-0.043250000000000025,-0.043250000000000025,0.0,0.0,0.0,0.08396454642246003,1.1864699445141014e-08,138204.23001653329,157001.89327444514,79930.31835412294,163865.06155435092,163941.20613128186,73527.56793401612
347,0.8675,0.08675000000000001,662.1964264758041,441.46428431725,-220.73214215855407,-220.73214215855407,0.0,0.0,0.0,441.46428431725013,-220.73214215855413,-220.73214215855413,0.0,0.0,0.0,0.09473034338480435,-0.04154685322219637,-0.04154685322219637,0.0,0.0,0.0,0.07964142441905947,-0.0453119948180144,-0.0453119948180144,0.0,0.0,0.0,0.08675000000000009,-0.043374999999999934,-0.043374999999999934,0.0,0.0,0.0,0.08675000000000009,-0.043374999999999934,-0.043374999999999934,0.0,0.0,0.0,0.084214010975065,1.1726228876796085e-08,138133.2834059393,156983.233187794,79953.09824182281,163862.6458614522,163942.21278495676,73530.23110935563
348,0.87,0.08700000000000001,662.4970856454368,441.6647237636245,-220.83236188181226,-220.83236188181226,0.0,0.0,0.0,441.6647237636245,-220.83236188181226,-220.83236188181226,0.0,0.0,0.0,0.09502778291018132,-0.04166145218342382,-0.04166145218342382,0.0,0.0,0.0,0.0798515511707843,-0.045448339859138764,-0.045448339859138764,0.0,0.0,0.0,0.087,-0.04349999999999996,-0.04349999999999996,0.0,0.0,0.0,0.087,-0.04349999999999996,-0.04349999999999996,0.0,0.0,0.0,0.08446348053811603,1.1589463611016981e-08,138062.38085228446,156964.5713087075,79975.87168615441,163860.24003990815,163943.21525628227,73532.88213987551
349,0.8725,0.08725000000000001,662.7966195179101,441.8644130119219,-220.93220650598826,-220.93220650598826,0.0,0.0,0.0,441.86441301192184,-220.93220650598823,-220.93220650598823,0.0,0.0,0.0,0.09532537119250717,-0.04177602249849188,-0.04177602249849188,0.0,0.0,0.0,0.08006157288539467,-0.045584718990784756,-0.045584718990784756,0.0,0.0,0.0,0.08724999999999994,-0.04362499999999999,-0.04362499999999999,0.0,0.0,0.0,0.08724999999999994,-0.04362499999999999,-0.04362499999999999,0.0,0.0,0.0,0.08471295509092427,1.1454403647803701e-08,137991.5222941574,156945.90765474533,79998.63875270117,163857.84404936485,163944.21356230558,73535.52109444405
350,0.875,0.08750000000000001,663.095032769064,442.0633551793706,-221.03167758969343,-221.03167758969343,0.0,0.0,0.0,442.0633551793706,-221.03167758969343,-221.03167758969343,0.0,0.0,0.0,0.09562310830617915,-0.04189056417456122,-0.04189056417456122,0.0,0.0,0.0,0.08027148961539637,-0.04572113222147589,-0.04572113222147589,0.0,0.0,0.0,0.08750000000000008,-0.04375000000000003,-0.04375000000000003,0.0,0.0,0.0,0.08750000000000008,-0.04375000000000003,-0.04375000000000003,0.0,0.0,0.0,0.08496243461288505,1.1321048987156246e-08,137920.70767036377,156927.2422433882,80021.39950663896,163855.45784964052,163945.20772000038,73538.14804148654
351,0.8775000000000001,0.08775000000000001,663.3923300556811,442.2615533704595,-221.13077668522158,-221.13077668522158,0.0,0.0,0.0,442.2615533704595,-221.13077668522158,-221.13077668522158,0.0,0.0,0.0,0.09592099432563095,-0.04200507721879054,-0.04200507721879054,0.0,0.0,0.0,0.08048130141326798,-0.04585757955973779,-0.04585757955973779,0.0,0.0,0.0,0.08774999999999991,-0.04387499999999994,-0.04387499999999994,0.0,0.0,0.0,0.08774999999999991,-0.04387499999999994,-0.04387499999999994,0.0,0.0,0.0,0.08521191908347733,1.1189285942236893e-08,137849.9369199075,156908.57509204876,80044.15401271821,163853.08140070311,163946.197746278,73540.76304896946
